,PV Current,PV Voltage,PV Energy,clusters_pred
21484,60.36399999999993,192.28400000000008,341.0,0
21485,60.88900000000007,186.59699999999992,387.0,0
21486,60.543000000000106,204.59200000000007,304.0,0
21487,60.61100000000002,201.58900000000003,557.0,0
21488,60.67400000000002,162.31599999999992,532.0,0
21489,60.59699999999997,243.5480000000001,443.0,0
21490,59.82100000000007,148.18100000000018,200.0,0
21491,60.224000000000046,114.113,544.0,0
21492,60.80699999999996,214.693,499.0,0
21493,60.60399999999995,240.75300000000007,457.0,0
21494,60.15299999999999,269.41,514.0,0
21495,60.59900000000007,199.891,300.0,0
21496,60.56500000000007,172.83000000000007,317.0,0
21497,60.81499999999997,232.15499999999992,534.0,0
21498,60.98399999999999,213.9919999999996,499.0,0
21499,60.66099999999995,211.03199999999995,302.0,0
21500,60.929000000000045,163.7119999999999,338.0,0
21501,60.606999999999935,239.96000000000006,452.0,0
21502,59.91699999999995,107.21699999999984,212.0,0
21503,60.78000000000001,135.46200000000005,522.0,0
21504,61.09699999999997,230.13399999999996,474.0,0
21505,60.50300000000002,168.45800000000003,599.0,0
21506,59.94700000000002,131.116,204.0,0
21507,60.79699999999993,212.523,587.0,0
21508,60.88100000000002,216.68400000000003,478.0,0
21509,60.971000000000004,217.44499999999957,492.0,0
21510,60.62200000000002,190.75600000000009,320.0,0
21511,60.80899999999993,237.34299999999988,543.0,0
21512,60.104000000000006,124.87999999999997,667.0,0
21513,60.66999999999995,216.31399999999996,308.0,0
21514,60.73200000000006,215.44600000000008,600.0,0
21515,60.90300000000007,201.76599999999996,519.0,0
21516,60.625000000000036,191.716,307.0,0
21517,61.00700000000002,196.313,318.0,0
21518,59.890999999999934,196.9469999999997,199.0,0
21519,60.92200000000005,157.7519999999999,372.0,0
21520,60.13300000000001,269.41200000000003,324.0,0
21521,60.587000000000074,186.294,588.0,0
21522,59.89899999999992,199.90499999999992,200.0,0
21523,60.70200000000004,157.61300000000006,573.0,0
21524,59.89499999999993,199.6709999999997,200.0,0
21525,60.62500000000002,193.07600000000005,318.0,0
21526,60.70000000000002,228.492,309.0,0
21527,60.81700000000008,243.07000000000028,585.0,0
21528,59.813000000000066,142.05200000000022,200.0,0
21529,61.01699999999999,218.0329999999997,506.0,0
21530,60.15900000000002,236.13400000000016,302.0,0
21531,61.244000000000035,280.6709999999997,489.0,0
21532,60.63300000000003,193.8389999999999,416.0,0
21533,60.60100000000008,251.40400000000042,304.0,0
21534,60.68600000000003,230.93100000000015,633.0,0
21535,60.69000000000002,169.32100000000003,540.0,0
21536,60.34000000000007,206.47800000000007,498.0,0
21537,60.51900000000005,169.91000000000008,604.0,0
21538,60.71199999999998,250.15000000000006,491.0,0
21539,60.63999999999997,174.34099999999995,548.0,0
21540,60.949,217.9229999999997,490.0,0
21541,60.690999999999924,168.14899999999992,506.0,0
21542,60.58600000000001,223.05400000000012,575.0,0
21543,60.984000000000044,194.785,323.0,0
21544,59.94999999999998,192.60400000000007,331.0,0
21545,60.93899999999999,151.69799999999987,349.0,0
21546,61.15599999999999,266.24100000000004,527.0,0
21547,60.70199999999989,224.58700000000042,306.0,0
21548,60.80699999999996,214.693,499.0,0
21549,60.17799999999993,234.02599999999973,309.0,0
21550,60.90699999999993,210.8129999999997,523.0,0
21551,60.7059999999999,170.19699999999986,521.0,0
21552,60.129999999999924,211.92400000000006,212.0,0
21553,60.56500000000007,178.08800000000008,310.0,0
21554,60.670000000000066,193.901,626.0,0
21555,60.91099999999995,209.40199999999984,492.0,0
21556,60.387999999999934,251.78100000000003,303.0,0
21557,60.91999999999993,225.93400000000008,454.0,0
21558,61.06500000000007,183.82300000000006,360.0,0
21559,61.04599999999999,210.3819999999997,495.0,0
21560,60.12600000000001,274.842,502.0,0
21561,60.18099999999997,172.69700000000026,371.0,0
21562,60.979999999999954,159.07200000000003,545.0,0
21563,60.532000000000046,169.044,605.0,0
21564,60.86099999999996,148.22899999999996,349.0,0
21565,60.81099999999999,237.639,523.0,0
21566,60.58900000000008,229.29100000000003,308.0,0
21567,60.563000000000066,174.52400000000011,309.0,0
21568,60.84200000000007,180.34700000000004,477.0,0
21569,60.9559999999999,163.8800000000001,515.0,0
21570,60.63500000000002,199.02099999999987,419.0,0
21571,60.84799999999999,183.239,567.0,0
21572,60.23199999999995,134.6180000000001,326.0,0
21573,60.91099999999995,209.40199999999984,492.0,0
21574,61.18899999999998,277.6040000000002,501.0,0
21575,60.77500000000007,252.81100000000043,615.0,0
21576,60.13799999999996,97.667,516.0,0
21577,60.673000000000066,213.856,556.0,0
21578,60.734999999999935,271.25299999999976,321.0,0
21579,60.83600000000001,209.636,532.0,0
21580,61.08299999999996,228.94399999999987,547.0,0
21581,60.77999999999993,158.5380000000001,538.0,0
21582,59.91899999999996,110.07199999999986,212.0,0
21583,60.635000000000076,241.28900000000004,549.0,0
21584,60.61100000000002,212.88500000000005,420.0,0
21585,60.72799999999993,165.20300000000015,573.0,0
21586,60.57100000000001,223.84200000000016,588.0,0
21587,60.73100000000004,160.3799999999999,538.0,0
21588,60.983999999999995,214.2719999999997,504.0,0
21589,60.563000000000066,174.52400000000011,309.0,0
21590,60.14200000000002,137.25799999999998,662.0,0
21591,61.01699999999996,215.1249999999997,494.0,0
21592,60.14699999999997,213.71900000000005,210.0,0
21593,60.59300000000007,185.86700000000005,589.0,0
21594,60.46100000000007,191.86200000000005,481.0,0
21595,60.826999999999984,216.95,549.0,0
21596,60.68699999999998,183.00700000000003,406.0,0
21597,60.930000000000035,200.699,465.0,0
21598,60.64799999999998,231.118,477.0,0
21599,61.12799999999991,226.54099999999988,513.0,0
21600,60.19799999999991,195.72299999999993,299.0,0
21601,60.850999999999935,209.71599999999984,504.0,0
21602,60.75599999999999,164.96800000000005,557.0,0
21603,60.76199999999997,214.938,537.0,0
21604,60.89899999999993,219.07099999999963,501.0,0
21605,60.683999999999905,239.78699999999992,301.0,0
21606,60.57900000000005,176.7390000000001,320.0,0
21607,60.594000000000065,230.042,305.0,0
21608,61.24499999999998,285.9810000000001,516.0,0
21609,59.899999999999935,244.96650000000042,200.0,0
21610,60.768000000000036,215.89599999999996,529.0,0
21611,59.933999999999905,68.39299999999993,541.0,0
21612,60.70199999999989,227.62300000000027,304.0,0
21613,60.71400000000001,229.0780000000001,633.0,0
21614,59.73399999999993,77.81600000000002,592.0,0
21615,60.643999999999984,244.79000000000005,471.0,0
21616,60.57600000000009,234.72800000000012,304.0,0
21617,60.603000000000065,225.09500000000003,552.0,0
21618,60.804,151.19000000000003,540.0,0
21619,60.974,215.554,558.0,0
21620,59.75400000000007,188.27000000000007,276.0,0
21621,60.63899999999996,245.77800000000008,464.0,0
21622,60.67100000000006,216.00300000000004,554.0,0
21623,60.678999999999924,167.1839999999999,580.0,0
21624,60.58900000000007,231.48699999999974,301.0,0
21625,60.606999999999935,239.96000000000006,452.0,0
21626,60.991000000000064,181.27999999999986,313.0,0
21627,60.71199999999993,160.7630000000002,572.0,0
21628,59.855,166.56799999999996,199.0,0
21629,60.52500000000005,176.29300000000003,592.0,0
21630,60.65200000000002,199.09699999999992,426.0,0
21631,60.28099999999996,179.72699999999992,402.0,0
21632,60.7120000000001,209.15,565.0,0
21633,60.66300000000002,168.30899999999997,535.0,0
21634,60.575000000000074,182.53300000000007,316.0,0
21635,60.719999999999935,268.61999999999995,504.0,0
21636,60.283,255.904,454.0,0
21637,60.76400000000002,150.45900000000006,554.0,0
21638,61.051000000000066,191.34899999999985,316.0,0
21639,60.633,194.02500000000006,319.0,0
21640,61.258,287.19400000000013,518.0,0
21641,60.773,212.183,543.0,0
21642,60.89200000000007,196.783,512.0,0
21643,60.99399999999997,201.67899999999975,398.0,0
21644,60.69200000000002,177.01100000000002,552.0,0
21645,60.62100000000004,190.60500000000005,307.0,0
21646,60.56900000000007,188.0959999999998,320.0,0
21647,59.79900000000006,213.1610000000001,284.0,0
21648,60.81600000000007,238.88300000000007,587.0,0
21649,61.012999999999934,160.24999999999997,558.0,0
21650,60.71399999999995,282.6269999999999,506.0,0
21651,60.678999999999974,242.2329999999998,306.0,0
21652,60.563000000000066,174.52400000000011,309.0,0
21653,60.567,224.5650000000001,585.0,0
21654,59.875999999999934,148.37100000000004,201.0,0
21655,60.72000000000005,173.6140000000001,601.0,0
21656,60.57800000000004,225.54100000000003,319.0,0
21657,60.79199999999998,180.36800000000005,569.0,0
21658,60.65599999999997,240.32600000000005,480.0,0
21659,60.67399999999998,226.1840000000001,620.0,0
21660,60.560000000000066,182.896,582.0,0
21661,60.57800000000004,225.54100000000003,319.0,0
21662,60.832,224.988,523.0,0
21663,60.634000000000036,196.72,306.0,0
21664,59.85399999999999,183.52900000000002,320.0,0
21665,60.69800000000002,228.64499999999992,310.0,0
21666,60.78700000000007,259.64000000000044,607.0,0
21667,60.682000000000016,164.52899999999997,538.0,0
21668,60.75500000000002,158.39199999999985,470.0,0
21669,60.817999999999934,209.70399999999992,506.0,0
21670,60.92499999999996,233.20899999999986,496.0,0
21671,60.556000000000076,181.97700000000003,582.0,0
21672,59.899999999999935,240.9885000000004,200.0,0
21673,60.70400000000002,161.23200000000008,578.0,0
21674,60.67399999999997,227.48100000000008,620.0,0
21675,60.59800000000008,253.1400000000004,300.0,0
21676,60.806000000000104,169.997,588.0,0
21677,59.902999999999935,222.09300000000042,200.0,0
21678,61.15800000000003,246.0789999999997,457.0,0
21679,60.84599999999998,156.77200000000013,507.0,0
21680,60.76199999999997,214.938,537.0,0
21681,60.690999999999896,265.58799999999997,312.0,0
21682,60.67100000000006,216.00300000000004,554.0,0
21683,60.595999999999954,165.39099999999976,512.0,0
21684,60.77800000000007,219.977,526.0,0
21685,60.88100000000008,179.07100000000008,510.0,0
21686,59.90199999999993,183.3075000000001,210.0,0
21687,60.657000000000046,167.1639999999999,529.0,0
21688,60.742999999999974,167.81500000000014,578.0,0
21689,60.97999999999998,214.4669999999997,501.0,0
21690,60.98099999999993,174.44000000000025,505.0,0
21691,60.60200000000002,217.36800000000008,418.0,0
21692,60.591000000000065,224.40799999999973,301.0,0
21693,60.73600000000004,217.499,340.0,0
21694,60.59400000000008,198.60900000000004,597.0,0
21695,60.67400000000006,164.63899999999995,535.0,0
21696,59.91199999999998,236.3029999999999,326.0,0
21697,60.93499999999995,204.0539999999997,449.0,0
21698,60.81900000000002,218.16299999999998,558.0,0
21699,60.52000000000001,238.61800000000028,310.0,0
21700,60.13800000000005,128.62099999999995,645.0,0
21701,59.7359999999999,78.63599999999995,538.0,0
21702,60.48000000000001,164.97599999999994,600.0,0
21703,60.934999999999924,239.24199999999985,504.0,0
21704,60.90999999999998,158.50400000000022,505.0,0
21705,60.694999999999936,257.37899999999973,305.0,0
21706,59.941000000000045,165.261,210.0,0
21707,60.852,164.22799999999995,516.0,0
21708,60.593,224.5530000000001,561.0,0
21709,60.55300000000005,167.51200000000009,306.0,0
21710,60.95499999999996,162.29400000000012,533.0,0
21711,59.935,116.59899999999992,201.0,0
21712,60.68700000000007,218.68600000000006,627.0,0
21713,60.10250000000007,207.3160000000001,299.0,0
21714,60.706999999999894,242.549,303.0,0
21715,60.70200000000003,200.37700000000004,644.0,0
21716,60.08900000000001,129.81,673.0,0
21717,60.52300000000007,153.21800000000005,363.0,0
21718,59.902999999999935,222.09300000000042,200.0,0
21719,60.701999999999906,238.62499999999974,304.0,0
21720,60.63200000000002,171.94199999999992,637.0,0
21721,60.75100000000007,237.99200000000002,311.0,0
21722,60.62400000000002,209.82,606.0,0
21723,60.57700000000007,202.67299999999975,302.0,0
21724,60.88000000000001,205.92200000000003,521.0,0
21725,60.79399999999999,161.40900000000005,537.0,0
21726,60.593000000000075,194.7229999999997,299.0,0
21727,60.56200000000005,170.44700000000014,312.0,0
21728,60.850999999999935,209.71599999999984,504.0,0
21729,60.92499999999998,134.61899999999986,336.0,0
21730,60.51399999999999,169.15399999999997,608.0,0
21731,59.96100000000003,162.32299999999995,210.0,0
21732,60.81799999999996,222.398,489.0,0
21733,60.690999999999924,167.81299999999987,506.0,0
21734,60.85000000000005,180.894,511.0,0
21735,60.20899999999993,194.18599999999992,299.0,0
21736,60.72500000000001,173.58800000000028,590.0,0
21737,60.66099999999993,190.5130000000001,563.0,0
21738,60.66399999999999,203.39700000000002,432.0,0
21739,60.92399999999992,161.2120000000001,515.0,0
21740,60.867000000000075,153.31999999999994,379.0,0
21741,61.04299999999999,215.5829999999998,498.0,0
21742,60.526,185.94600000000003,574.0,0
21743,60.83299999999996,226.68899999999988,532.0,0
21744,60.97099999999997,204.5729999999997,427.0,0
21745,60.875000000000064,185.018,389.0,0
21746,61.24700000000003,237.07900000000026,461.0,0
21747,59.76900000000008,204.278,284.0,0
21748,60.661000000000065,193.863,564.0,0
21749,60.79799999999998,226.52999999999992,548.0,0
21750,60.13799999999996,97.667,516.0,0
21751,60.89499999999999,159.597,500.0,0
21752,61.01100000000003,170.06799999999996,585.0,0
21753,60.640999999999984,167.0979999999999,533.0,0
21754,60.683999999999905,239.78699999999992,301.0,0
21755,60.76899999999997,225.40599999999998,519.0,0
21756,60.795000000000066,167.6660000000002,323.0,0
21757,60.60700000000006,197.16800000000006,598.0,0
21758,60.52900000000002,172.07699999999997,604.0,0
21759,60.92000000000004,201.956,463.0,0
21760,60.633000000000045,236.04500000000004,562.0,0
21761,60.69900000000003,195.56600000000003,641.0,0
21762,60.30299999999993,180.81000000000012,386.0,0
21763,60.58600000000007,225.39299999999974,305.0,0
21764,60.727999999999895,178.71499999999978,545.0,0
21765,60.561000000000064,169.63400000000016,312.0,0
21766,60.637000000000064,237.90200000000002,550.0,0
21767,60.975000000000016,195.50199999999992,475.0,0
21768,60.72799999999993,165.20300000000015,573.0,0
21769,60.018,165.18299999999996,342.0,0
21770,60.44200000000003,152.46599999999987,607.0,0
21771,60.575000000000045,193.02700000000002,505.0,0
21772,60.78000000000003,215.0409999999999,528.0,0
21773,60.56400000000002,207.7980000000001,581.0,0
21774,60.96599999999996,172.66099999999992,580.0,0
21775,60.681999999999924,231.09799999999981,302.0,0
21776,60.92599999999993,218.9740000000003,423.0,0
21777,60.83600000000001,209.636,532.0,0
21778,60.86400000000001,160.9789999999999,506.0,0
21779,61.000000000000064,201.49400000000009,355.0,0
21780,60.77700000000005,175.85100000000003,592.0,0
21781,59.97200000000002,140.53599999999997,207.0,0
21782,60.77899999999999,221.215,578.0,0
21783,60.570000000000036,174.25000000000009,315.0,0
21784,60.742999999999974,180.646,581.0,0
21785,59.9765,287.38299999999964,300.0,0
21786,60.067000000000064,130.83599999999996,661.0,0
21787,60.59699999999997,243.5480000000001,443.0,0
21788,60.707999999999934,278.309,495.0,0
21789,60.78099999999996,154.287,535.0,0
21790,60.06199999999999,238.69100000000003,308.0,0
21791,60.593000000000075,194.7229999999997,299.0,0
21792,60.15999999999998,268.8910000000001,502.0,0
21793,60.64100000000007,230.044,614.0,0
21794,60.82100000000001,189.41100000000003,491.0,0
21795,60.87000000000002,168.551,510.0,0
21796,60.69499999999991,251.82099999999969,300.0,0
21797,60.98199999999995,160.90700000000012,526.0,0
21798,60.97299999999996,217.3639999999997,507.0,0
21799,60.756999999999934,161.82200000000014,550.0,0
21800,60.911,144.5729999999999,350.0,0
21801,60.996,213.6189999999997,500.0,0
21802,60.67100000000006,190.993,568.0,0
21803,60.34999999999992,195.46200000000007,329.0,0
21804,60.91099999999993,209.0929999999997,519.0,0
21805,60.369999999999905,207.40100000000015,303.0,0
21806,60.92100000000003,167.17299999999992,360.0,0
21807,60.51199999999997,187.55299999999988,462.0,0
21808,60.85400000000007,181.01600000000005,474.0,0
21809,60.746000000000016,236.025,309.0,0
21810,60.97699999999999,214.8959999999997,503.0,0
21811,60.652000000000065,224.62200000000027,580.0,0
21812,60.669,232.8700000000001,622.0,0
21813,60.71400000000003,147.7580000000001,558.0,0
21814,60.64900000000005,200.84599999999998,619.0,0
21815,61.23399999999999,293.9289999999998,485.0,0
21816,60.13400000000005,134.33700000000002,651.0,0
21817,60.44200000000003,152.46599999999987,607.0,0
21818,60.93400000000004,200.47100000000003,468.0,0
21819,60.70199999999989,225.0380000000003,304.0,0
21820,60.557000000000045,215.62100000000007,311.0,0
21821,60.42400000000005,144.16099999999992,598.0,0
21822,60.682000000000045,212.30700000000002,566.0,0
21823,59.97000000000002,144.90499999999997,207.0,0
21824,60.15899999999998,172.28000000000011,365.0,0
21825,60.71000000000003,180.90900000000028,593.0,0
21826,59.90199999999992,226.0710000000003,200.0,0
21827,60.60800000000007,224.76899999999958,309.0,0
21828,60.70700000000008,208.54,576.0,0
21829,60.60200000000002,225.2690000000002,590.0,0
21830,60.58300000000004,218.74000000000007,604.0,0
21831,60.911000000000065,186.2369999999999,381.0,0
21832,60.604000000000035,164.84300000000005,325.0,0
21833,60.79399999999999,245.378,517.0,0
21834,60.48900000000001,176.4710000000001,606.0,0
21835,60.66200000000007,194.74,565.0,0
21836,60.17500000000007,123.43500000000006,559.0,0
21837,60.62500000000003,170.26399999999995,631.0,0
21838,60.890999999999984,235.4799999999997,503.0,0
21839,60.651000000000046,199.09699999999992,426.0,0
21840,60.49899999999995,204.6170000000002,466.0,0
21841,60.603000000000065,199.409,527.0,0
21842,60.67800000000001,222.22999999999996,307.0,0
21843,60.81499999999997,224.62599999999995,500.0,0
21844,60.93400000000004,200.47100000000003,468.0,0
21845,60.89799999999993,213.28999999999985,484.0,0
21846,61.04799999999993,252.17499999999973,515.0,0
21847,60.32899999999999,188.78,406.0,0
21848,60.57300000000005,162.33500000000006,334.0,0
21849,60.91700000000001,159.1709999999999,347.0,0
21850,60.848,219.118,532.0,0
21851,60.16499999999997,97.60899999999998,528.0,0
21852,60.89999999999999,209.96900000000002,513.0,0
21853,60.669,194.042,437.0,0
21854,60.557000000000045,215.62100000000007,311.0,0
21855,60.800000000000104,171.956,300.0,0
21856,59.96200000000002,281.8389999999997,298.0,0
21857,60.73900000000002,199.84300000000007,627.0,0
21858,60.597000000000065,233.519,305.0,0
21859,60.80100000000004,195.431,391.0,0
21860,60.73100000000004,160.3799999999999,538.0,0
21861,60.74999999999998,161.31300000000005,553.0,0
21862,60.88400000000002,161.58399999999997,594.0,0
21863,60.30499999999997,180.22299999999998,405.0,0
21864,60.551000000000016,274.38800000000043,599.0,0
21865,60.855,163.6520000000001,523.0,0
21866,60.730000000000075,211.47000000000003,546.0,0
21867,60.67099999999999,224.27999999999986,305.0,0
21868,60.61700000000007,203.3989999999997,302.0,0
21869,59.75499999999998,75.86799999999998,595.0,0
21870,60.18399999999998,269.88800000000003,518.0,0
21871,60.81199999999999,187.87400000000002,474.0,0
21872,60.585000000000065,184.27800000000008,315.0,0
21873,60.894,179.05800000000008,509.0,0
21874,60.60800000000004,213.55800000000008,613.0,0
21875,60.690999999999924,167.81299999999987,506.0,0
21876,60.65499999999997,266.7460000000001,462.0,0
21877,60.114,129.47999999999993,665.0,0
21878,60.58000000000007,193.76799999999974,304.0,0
21879,60.711000000000105,207.52900000000002,574.0,0
21880,60.57900000000005,176.7390000000001,320.0,0
21881,60.83200000000005,222.454,330.0,0
21882,60.25100000000005,110.26799999999999,546.0,0
21883,59.88199999999996,131.21599999999992,203.0,0
21884,60.91399999999997,157.10000000000022,514.0,0
21885,60.710999999999906,292.23999999999967,309.0,0
21886,60.8100000000001,161.50000000000026,311.0,0
21887,60.57300000000005,174.90000000000012,317.0,0
21888,60.755000000000045,202.45999999999992,566.0,0
21889,60.67099999999999,132.11500000000012,404.0,0
21890,60.804,151.19000000000003,540.0,0
21891,60.99099999999999,213.4549999999997,498.0,0
21892,60.623999999999995,222.08300000000008,606.0,0
21893,59.99499999999999,85.30599999999995,518.0,0
21894,61.262,279.68500000000006,514.0,0
21895,60.93099999999998,224.235,518.0,0
21896,60.563000000000066,177.26500000000007,306.0,0
21897,60.404000000000075,172.01400000000007,398.0,0
21898,60.59700000000005,221.10700000000008,561.0,0
21899,60.877000000000045,211.14,485.0,0
21900,60.80599999999996,193.29899999999984,591.0,0
21901,60.30499999999997,180.22299999999998,405.0,0
21902,60.70199999999989,229.37900000000027,304.0,0
21903,60.44499999999998,200.59300000000027,316.0,0
21904,60.759000000000036,229.635,304.0,0
21905,59.902999999999935,222.09300000000042,200.0,0
21906,60.560000000000066,182.896,582.0,0
21907,60.71599999999993,301.9499999999996,312.0,0
21908,60.849,217.58199999999997,530.0,0
21909,60.957,155.1089999999998,348.0,0
21910,60.624000000000045,237.58900000000008,586.0,0
21911,60.59800000000008,248.4740000000003,300.0,0
21912,61.07400000000001,208.94799999999984,471.0,0
21913,61.07499999999996,210.334,543.0,0
21914,60.65700000000002,244.68000000000026,622.0,0
21915,59.90199999999995,118.08199999999987,201.0,0
21916,59.77900000000007,200.01200000000009,280.0,0
21917,60.695999999999906,251.07699999999986,300.0,0
21918,60.59800000000008,254.37900000000042,300.0,0
21919,60.101500000000065,216.02700000000007,298.0,0
21920,60.47400000000004,147.46900000000005,598.0,0
21921,60.67700000000006,203.29800000000003,321.0,0
21922,60.606000000000066,228.26699999999957,308.0,0
21923,60.8460000000001,174.42700000000008,398.0,0
21924,60.926,213.62999999999974,470.0,0
21925,60.504,181.45200000000008,603.0,0
21926,60.685000000000045,211.502,564.0,0
21927,60.584000000000074,191.2629999999997,303.0,0
21928,60.7059999999999,289.8699999999997,311.0,0
21929,60.64900000000009,183.17700000000008,320.0,0
21930,60.96700000000004,203.83,338.0,0
21931,60.136,280.633,498.0,0
21932,60.964,213.71399999999986,479.0,0
21933,60.38800000000007,146.88199999999995,599.0,0
21934,60.61000000000006,213.0540000000001,598.0,0
21935,60.848000000000106,175.33200000000005,424.0,0
21936,60.80099999999997,235.9699999999999,523.0,0
21937,60.29899999999995,144.74000000000015,322.0,0
21938,60.57800000000007,204.898,557.0,0
21939,60.33200000000011,149.08000000000015,600.0,0
21940,60.40099999999993,240.05899999999974,301.0,0
21941,60.61699999999996,235.13400000000004,452.0,0
21942,60.50100000000002,155.94600000000008,605.0,0
21943,60.71099999999992,303.12799999999964,312.0,0
21944,60.848000000000106,175.33200000000005,424.0,0
21945,60.603000000000044,160.56100000000006,330.0,0
21946,59.76500000000011,211.98400000000004,301.0,0
21947,60.369999999999905,207.40100000000015,303.0,0
21948,60.98199999999997,179.8619999999999,526.0,0
21949,60.617000000000075,247.676,526.0,0
21950,60.58800000000002,177.52499999999992,622.0,0
21951,60.97899999999998,214.6809999999997,504.0,0
21952,60.31550000000005,204.262,305.0,0
21953,60.74899999999993,165.75800000000015,567.0,0
21954,60.43399999999999,190.54300000000006,364.0,0
21955,59.73800000000009,193.31899999999985,292.0,0
21956,60.08900000000001,129.81,673.0,0
21957,60.67400000000002,162.31599999999992,532.0,0
21958,60.52000000000007,183.92700000000002,504.0,0
21959,60.57,175.75600000000009,313.0,0
21960,60.59300000000002,192.93900000000002,617.0,0
21961,60.62700000000004,192.12600000000003,303.0,0
21962,60.585,233.4830000000001,595.0,0
21963,60.97899999999998,214.6809999999997,504.0,0
21964,60.170999999999935,221.89600000000007,303.0,0
21965,60.92700000000002,169.19099999999992,367.0,0
21966,60.59800000000007,220.75699999999958,300.0,0
21967,60.83700000000007,229.032,559.0,0
21968,60.73200000000006,176.81700000000006,609.0,0
21969,60.83600000000001,209.636,532.0,0
21970,60.86099999999998,205.998,543.0,0
21971,60.86899999999999,193.37199999999984,452.0,0
21972,60.845,208.439,532.0,0
21973,60.101500000000065,216.02700000000007,298.0,0
21974,60.78899999999999,171.7700000000001,567.0,0
21975,60.68300000000002,183.31499999999986,432.0,0
21976,60.885999999999974,137.7449999999999,345.0,0
21977,60.909999999999954,161.8400000000002,511.0,0
21978,60.75400000000005,231.07,307.0,0
21979,60.62199999999999,213.9750000000002,534.0,0
21980,60.88800000000001,194.1820000000002,482.0,0
21981,60.35600000000004,204.59100000000007,479.0,0
21982,60.57400000000003,190.637,615.0,0
21983,60.848000000000106,175.33200000000005,424.0,0
21984,61.369000000000035,267.56899999999973,507.0,0
21985,60.661999999999935,246.4119999999997,303.0,0
21986,60.99099999999992,238.09500000000003,529.0,0
21987,60.48,169.3300000000001,587.0,0
21988,60.878999999999984,161.60800000000026,515.0,0
21989,60.604000000000035,164.84300000000005,325.0,0
21990,60.584000000000074,192.35599999999974,302.0,0
21991,60.92599999999993,229.404,519.0,0
21992,59.85899999999997,187.458,303.0,0
21993,60.73299999999993,219.39200000000008,422.0,0
21994,60.81100000000008,166.15500000000026,336.0,0
21995,60.70899999999996,243.92700000000002,490.0,0
21996,60.63000000000007,243.997,544.0,0
21997,60.929999999999936,213.42499999999973,490.0,0
21998,60.77099999999997,230.2929999999998,574.0,0
21999,60.80299999999993,185.88699999999986,588.0,0
22000,60.15099999999993,173.47399999999993,206.0,0
22001,60.57100000000005,174.52300000000008,317.0,0
22002,61.03400000000005,197.97899999999981,445.0,0
22003,61.01599999999999,214.1049999999996,511.0,0
22004,60.58100000000002,173.63899999999995,617.0,0
22005,60.62099999999996,240.59000000000003,462.0,0
22006,60.62600000000002,202.332,541.0,0
22007,60.54300000000008,177.59599999999998,582.0,0
22008,60.730000000000075,212.7740000000001,544.0,0
22009,60.70899999999998,243.755,490.0,0
22010,60.62800000000002,243.388,556.0,0
22011,60.65200000000009,180.71200000000007,328.0,0
22012,60.997000000000035,200.81900000000002,359.0,0
22013,61.32899999999999,271.35799999999995,463.0,0
22014,60.630000000000074,218.69500000000005,614.0,0
22015,60.65800000000004,163.4809999999999,531.0,0
22016,60.692,171.04399999999995,511.0,0
22017,60.57800000000007,189.517,584.0,0
22018,60.68600000000002,175.2090000000001,539.0,0
22019,60.175999999999895,201.75,204.0,0
22020,60.86699999999996,162.88300000000012,512.0,0
22021,60.04600000000008,120.14300000000007,648.0,0
22022,60.37099999999999,174.45200000000008,346.0,0
22023,60.72199999999998,171.29100000000028,591.0,0
22024,60.94700000000001,218.5449999999997,491.0,0
22025,60.55800000000005,162.75600000000003,337.0,0
22026,60.56300000000003,194.86600000000007,608.0,0
22027,60.818000000000104,168.3640000000002,361.0,0
22028,60.67700000000001,165.19099999999997,541.0,0
22029,60.97999999999998,215.2819999999997,506.0,0
22030,60.734000000000044,221.60800000000003,320.0,0
22031,60.569000000000045,220.688,309.0,0
22032,60.64900000000009,183.17700000000008,320.0,0
22033,60.69599999999996,155.0520000000001,513.0,0
22034,60.84899999999999,158.20400000000015,517.0,0
22035,60.69599999999997,205.72399999999996,430.0,0
22036,60.684999999999974,171.60500000000013,593.0,0
22037,60.753999999999984,227.86699999999996,529.0,0
22038,60.59500000000007,231.20800000000003,304.0,0
22039,60.67399999999998,226.1840000000001,620.0,0
22040,60.91799999999999,150.61099999999988,336.0,0
22041,60.827000000000076,162.74200000000022,304.0,0
22042,60.62199999999997,236.68600000000006,467.0,0
22043,60.83299999999996,200.24999999999991,546.0,0
22044,60.91000000000004,158.12799999999984,376.0,0
22045,60.12499999999997,178.84800000000007,367.0,0
22046,60.97299999999998,204.64199999999985,431.0,0
22047,60.982,213.60199999999958,497.0,0
22048,61.14599999999998,262.30400000000003,523.0,0
22049,60.615000000000016,189.37300000000008,325.0,0
22050,60.68199999999993,228.58699999999985,309.0,0
22051,60.49500000000002,168.25600000000003,603.0,0
22052,60.561000000000064,214.07500000000007,312.0,0
22053,60.97699999999999,214.3989999999997,498.0,0
22054,60.56900000000007,188.0959999999998,320.0,0
22055,60.98599999999998,215.5309999999997,507.0,0
22056,60.65499999999993,261.2250000000001,457.0,0
22057,60.90499999999992,153.6390000000001,520.0,0
22058,60.69799999999991,247.755,300.0,0
22059,60.58900000000007,205.6939999999997,301.0,0
22060,60.28299999999996,188.54900000000006,372.0,0
22061,61.04500000000003,199.16899999999973,470.0,0
22062,60.27499999999996,131.29500000000021,314.0,0
22063,60.85600000000003,176.39300000000011,530.0,0
